1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.899999999999999911e-01	9.100000000000000311e-01	8.200000000000000622e-01	5.799999999999999600e-01	5.300000000000000266e-01	4.799999999999999822e-01	4.000000000000000222e-01
2.300000000000000100e-01	1.100000000000000006e-01	1.100000000000000006e-01	1.700000000000000122e-01	8.999999999999999667e-02	7.000000000000000666e-02	7.000000000000000666e-02	1.400000000000000133e-01	1.300000000000000044e-01	1.499999999999999944e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.799999999999999822e-01	8.699999999999999956e-01	7.900000000000000355e-01	6.700000000000000400e-01	5.400000000000000355e-01	4.299999999999999933e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.599999999999999645e-01	8.200000000000000622e-01	7.399999999999999911e-01	6.300000000000000044e-01	5.300000000000000266e-01	5.000000000000000000e-01	3.599999999999999867e-01
4.000000000000000222e-01	3.900000000000000133e-01	1.799999999999999933e-01	1.700000000000000122e-01	1.499999999999999944e-01	8.000000000000000167e-02	1.499999999999999944e-01	5.999999999999999778e-02	1.900000000000000022e-01	1.400000000000000133e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.400000000000000577e-01	7.700000000000000178e-01	4.400000000000000022e-01	4.100000000000000311e-01	2.899999999999999800e-01	2.600000000000000089e-01	2.399999999999999911e-01	1.799999999999999933e-01
2.999999999999999889e-02	8.000000000000000167e-02	8.999999999999999667e-02	8.000000000000000167e-02	5.999999999999999778e-02	1.000000000000000056e-01	8.000000000000000167e-02	1.400000000000000133e-01	1.300000000000000044e-01	1.300000000000000044e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.799999999999999822e-01	9.400000000000000577e-01	8.200000000000000622e-01	7.500000000000000000e-01	6.300000000000000044e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.400000000000000577e-01	8.800000000000000044e-01	7.099999999999999645e-01	5.300000000000000266e-01	4.500000000000000111e-01	3.800000000000000044e-01	3.500000000000000333e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.899999999999999911e-01	9.799999999999999822e-01
1.400000000000000133e-01	1.499999999999999944e-01	1.400000000000000133e-01	1.900000000000000022e-01	1.499999999999999944e-01	8.999999999999999667e-02	1.499999999999999944e-01	1.100000000000000006e-01	1.400000000000000133e-01	1.300000000000000044e-01
