1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.020000000000000240e-01	6.300000000000000044e-01	4.239999999999999880e-01	2.479999999999999982e-01	2.119999999999999940e-01	1.519999999999999962e-01	1.360000000000000098e-01
1.000000000000000000e+00	6.480000000000000204e-01	1.880000000000000004e-01	1.239999999999999991e-01	7.000000000000000666e-02	6.400000000000000133e-02	8.400000000000000522e-02	6.199999999999999956e-02	4.399999999999999745e-02	5.600000000000000117e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.939999999999999947e-01	8.800000000000000044e-01	7.239999999999999769e-01	5.679999999999999494e-01	4.500000000000000111e-01	3.499999999999999778e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.979999999999999982e-01	9.799999999999999822e-01	7.960000000000000409e-01	5.799999999999999600e-01	4.460000000000000075e-01	3.180000000000000049e-01	2.200000000000000011e-01	1.739999999999999880e-01
3.760000000000000009e-01	3.360000000000000209e-01	2.139999999999999958e-01	1.400000000000000133e-01	9.800000000000000377e-02	8.999999999999999667e-02	7.799999999999999989e-02	8.000000000000000167e-02	7.000000000000000666e-02	5.800000000000000294e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.159999999999999698e-01	3.940000000000000169e-01	2.020000000000000129e-01	1.419999999999999873e-01	1.039999999999999952e-01	1.120000000000000023e-01	1.000000000000000056e-01	7.799999999999999989e-02
1.000000000000000000e+00	7.700000000000000178e-01	8.599999999999999312e-02	6.199999999999999956e-02	7.199999999999999456e-02	5.600000000000000117e-02	7.199999999999999456e-02	5.399999999999999939e-02	5.399999999999999939e-02	5.199999999999999761e-02
9.959999999999999964e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.679999999999999716e-01	8.439999999999999725e-01	6.800000000000000488e-01	5.000000000000000000e-01	3.980000000000000204e-01	3.019999999999999907e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.959999999999999964e-01	7.780000000000000249e-01	4.859999999999999876e-01	3.099999999999999978e-01	2.099999999999999922e-01	1.779999999999999916e-01	1.260000000000000009e-01	1.300000000000000044e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.939999999999999947e-01	9.719999999999999751e-01	9.559999999999999609e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.659999999999999698e-01	7.780000000000000249e-01	5.540000000000000480e-01	4.520000000000000129e-01	3.019999999999999907e-01	2.500000000000000000e-01	2.059999999999999887e-01
5.999999999999999778e-02	8.000000000000000167e-02	5.000000000000000278e-02	7.000000000000000666e-02	2.500000000000000139e-02	8.999999999999999667e-02	8.999999999999999667e-02	7.499999999999999722e-02	3.500000000000000333e-02	5.500000000000000028e-02
