5.600000000000000117e-02	3.579999999999999849e-01	9.060000000000000275e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.300000000000000488e-01	3.559999999999999831e-01	4.399999999999999745e-02
3.799999999999999906e-02	2.220000000000000029e-01	7.580000000000000071e-01	9.819999999999999840e-01	9.779999999999999805e-01	7.960000000000000409e-01	2.660000000000000142e-01	4.399999999999999745e-02
3.600000000000000422e-02	2.720000000000000195e-01	8.579999999999999849e-01	9.979999999999999982e-01	9.939999999999999947e-01	8.980000000000000204e-01	3.180000000000000049e-01	4.000000000000000083e-02
1.779999999999999916e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	7.219999999999999751e-01
2.540000000000000036e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	5.779999999999999583e-01
8.200000000000000344e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.600000000000000699e-02
5.200000000000000455e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.979999999999999982e-01	4.399999999999999745e-02
1.020000000000000073e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.199999999999999956e-01
